"","Code_postal","REGION","CP"
"3943",16250,"Poitou_Charente",16
"3944",16210,"Poitou_Charente",16
"3945",16320,"Poitou_Charente",16
"3946",16380,"Poitou_Charente",16
"3947",16120,"Poitou_Charente",16
"3948",16330,"Poitou_Charente",16
"3949",14170,"Normandie",14
"3950",14220,"Normandie",14
"3951",14490,"Normandie",14
"3952",14210,"Normandie",14
"3953",14400,"Normandie",14
"3954",14700,"Normandie",14
"3955",14420,"Normandie",14
"3956",14500,"Normandie",14
"3957",15270,"Auvergne",15
"3958",15600,"Auvergne",15
"3959",15230,"Auvergne",15
"3960",15290,"Auvergne",15
"3961",15500,"Auvergne",15
"3962",15200,"Auvergne",15
"3963",15270,"Auvergne",15
"3964",15110,"Auvergne",15
"3965",15170,"Auvergne",15
"3966",15310,"Auvergne",15
"3967",15230,"Auvergne",15
"3968",15120,"Auvergne",15
"3969",15190,"Auvergne",15
"3970",15220,"Auvergne",15
"3971",15200,"Auvergne",15
"3972",15500,"Auvergne",15
"3973",15290,"Auvergne",15
"3974",15800,"Auvergne",15
"3975",15430,"Auvergne",15
"3976",15800,"Auvergne",15
"3977",15160,"Auvergne",15
"3978",15400,"Auvergne",15
"3979",15800,"Auvergne",15
"3980",15100,"Auvergne",15
"3981",15200,"Auvergne",15
"3982",15590,"Auvergne",15
"3983",15130,"Auvergne",15
"3984",15160,"Auvergne",15
"3985",15140,"Auvergne",15
"3986",16190,"Poitou_Charente",16
"3987",16490,"Poitou_Charente",16
"3988",16460,"Poitou_Charente",16
"3989",16140,"Poitou_Charente",16
"3990",16250,"Poitou_Charente",16
"3991",16150,"Poitou_Charente",16
"3992",16300,"Poitou_Charente",16
"3993",16250,"Poitou_Charente",16
"3994",16140,"Poitou_Charente",16
"3995",16380,"Poitou_Charente",16
"3996",16370,"Poitou_Charente",16
"3997",16480,"Poitou_Charente",16
"3998",16320,"Poitou_Charente",16
"3999",16250,"Poitou_Charente",16
"4000",16100,"Poitou_Charente",16
"4001",24340,"Aquitaine",24
"4002",24270,"Aquitaine",24
"4003",24640,"Aquitaine",24
"4004",24130,"Aquitaine",24
"4005",24800,"Aquitaine",24
"4006",24310,"Aquitaine",24
"4007",24500,"Aquitaine",24
"4008",24540,"Aquitaine",24
"4009",24510,"Aquitaine",24
"4010",24480,"Aquitaine",24
"4011",24540,"Aquitaine",24
"4012",25310,"Franche_Comte",25
"4013",25360,"Franche_Comte",25
"4014",25330,"Franche_Comte",25
"4015",25610,"Franche_Comte",25
"4016",25150,"Franche_Comte",25
"4017",25680,"Franche_Comte",25
"4018",25380,"Franche_Comte",25
"4019",25200,"Franche_Comte",25
"4020",25210,"Franche_Comte",25
"4021",25210,"Franche_Comte",25
"4022",25560,"Franche_Comte",25
"4023",25340,"Franche_Comte",25
"4024",25110,"Franche_Comte",25
"4025",25380,"Franche_Comte",25
"4026",25170,"Franche_Comte",25
"4027",25530,"Franche_Comte",25
"4028",25110,"Franche_Comte",25
"4029",25330,"Franche_Comte",25
"4030",25250,"Franche_Comte",25
"4031",25640,"Franche_Comte",25
"4032",25340,"Franche_Comte",25
"4033",25190,"Franche_Comte",25
"4034",25470,"Franche_Comte",25
"4035",25320,"Franche_Comte",25
"4036",25300,"Franche_Comte",25
"4037",25160,"Franche_Comte",25
"4038",24550,"Aquitaine",24
"4039",24110,"Aquitaine",24
"4040",24700,"Aquitaine",24
"4041",24470,"Aquitaine",24
"4042",24610,"Aquitaine",24
"4043",24560,"Aquitaine",24
"4044",24320,"Aquitaine",24
"4045",24320,"Aquitaine",24
"4046",24800,"Aquitaine",24
"4047",24230,"Aquitaine",24
"4048",24440,"Aquitaine",24
"4049",24190,"Aquitaine",24
"4050",24270,"Aquitaine",24
"4051",24700,"Aquitaine",24
"4052",24410,"Aquitaine",24
"4053",24140,"Aquitaine",24
"4054",24500,"Aquitaine",24
"4055",24140,"Aquitaine",24
"4056",24170,"Aquitaine",24
"4057",24190,"Aquitaine",24
"4058",24140,"Aquitaine",24
"4059",24140,"Aquitaine",24
"4060",24160,"Aquitaine",24
"4061",24170,"Aquitaine",24
"4062",24140,"Aquitaine",24
"4063",24300,"Aquitaine",24
"4064",24160,"Aquitaine",24
"4065",24230,"Aquitaine",24
"4066",24530,"Aquitaine",24
"4067",24380,"Aquitaine",24
"4068",24800,"Aquitaine",24
"4069",24130,"Aquitaine",24
"4070",24170,"Aquitaine",24
"4071",24560,"Aquitaine",24
"4072",24800,"Aquitaine",24
"4073",24800,"Aquitaine",24
"4074",24410,"Aquitaine",24
"4075",24420,"Aquitaine",24
"4076",24300,"Aquitaine",24
"4077",24600,"Aquitaine",24
"4078",24420,"Aquitaine",24
"4079",24240,"Aquitaine",24
"4080",24290,"Aquitaine",24
"4081",24190,"Aquitaine",24
"4082",24230,"Aquitaine",24
"4083",24320,"Aquitaine",24
"4084",24120,"Aquitaine",24
"4085",25550,"Franche_Comte",25
"4086",25330,"Franche_Comte",25
"4087",22300,"Bretagne",22
"4088",22310,"Bretagne",22
"4089",22730,"Bretagne",22
"4090",22290,"Bretagne",22
"4091",22660,"Bretagne",22
"4092",22290,"Bretagne",22
"4093",23140,"Limousin",23
"4094",23700,"Limousin",23
"4095",23600,"Limousin",23
"4096",23230,"Limousin",23
"4097",23350,"Limousin",23
"4098",23220,"Limousin",23
"4099",23170,"Limousin",23
"4100",23250,"Limousin",23
"4101",33420,"Aquitaine",33
"4102",33920,"Aquitaine",33
"4103",33690,"Aquitaine",33
"4104",33760,"Aquitaine",33
"4105",33360,"Aquitaine",33
"4106",33550,"Aquitaine",33
"4107",33360,"Aquitaine",33
"4108",33190,"Aquitaine",33
"4109",33430,"Aquitaine",33
"4110",33700,"Aquitaine",33
"4111",32430,"Midi_Pyrenees",32
"4112",32340,"Midi_Pyrenees",32
"4113",32220,"Midi_Pyrenees",32
"4114",27300,"Normandie",27
"4115",27450,"Normandie",27
"4116",27370,"Normandie",27
"4117",27310,"Normandie",27
"4118",27290,"Normandie",27
"4119",27210,"Normandie",27
"4120",27260,"Normandie",27
"4121",27680,"Normandie",27
"4122",27150,"Normandie",27
"4123",27150,"Normandie",27
"4124",27220,"Normandie",27
"4125",27400,"Normandie",27
"4126",27400,"Normandie",27
"4127",27370,"Normandie",27
"4128",27170,"Normandie",27
"4129",27500,"Normandie",27
"4130",27100,"Normandie",27
"4131",27930,"Normandie",27
"4132",27270,"Normandie",27
"4133",27110,"Normandie",27
"4134",27180,"Normandie",27
"4135",27940,"Normandie",27
"4136",27110,"Normandie",27
"4137",28290,"Centre",28
"4138",28500,"Centre",28
"4139",28220,"Centre",28
"4140",28120,"Centre",28
"4141",28320,"Centre",28
"4142",28260,"Centre",28
"4143",28190,"Centre",28
"4144",28260,"Centre",28
"4145",28170,"Centre",28
"4146",28800,"Centre",28
"4147",28300,"Centre",28
"4148",28200,"Centre",28
"4149",28120,"Centre",28
"4150",28130,"Centre",28
"4151",28000,"Centre",28
"4152",28480,"Centre",28
"4153",28270,"Centre",28
"4154",28300,"Centre",28
"4155",28210,"Centre",28
"4156",28140,"Centre",28
"4157",28290,"Centre",28
"4158",28190,"Centre",28
"4159",28500,"Centre",28
"4160",28210,"Centre",28
"4161",28270,"Centre",28
"4162",28700,"Centre",28
"4163",28100,"Centre",28
"4164",28230,"Centre",28
"4165",28270,"Centre",28
"4166",28190,"Centre",28
"4167",28630,"Centre",28
"4168",28320,"Centre",28
"4169",28500,"Centre",28
"4170",28320,"Centre",28
"4171",28800,"Centre",28
"4172",28630,"Centre",28
"4173",28310,"Centre",28
"4174",28310,"Centre",28
"4175",28310,"Centre",28
"4176",28480,"Centre",28
"4177",28200,"Centre",28
"4178",28310,"Centre",28
"4179",28700,"Centre",28
"4180",28700,"Centre",28
"4181",28500,"Centre",28
"4182",28110,"Centre",28
"4183",28140,"Centre",28
"4184",28360,"Centre",28
"4185",28120,"Centre",28
"4186",28170,"Centre",28
"4187",28170,"Centre",28
"4188",28300,"Centre",28
"4189",28700,"Centre",28
"4190",28120,"Centre",28
"4191",28120,"Centre",28
"4192",28250,"Centre",28
"4193",28160,"Centre",28
"4194",28500,"Centre",28
"4195",28200,"Centre",28
"4196",28800,"Centre",28
"4197",28630,"Centre",28
"4198",28210,"Centre",28
"4199",28140,"Centre",28
"4200",28150,"Centre",28
"4201",47200,"Aquitaine",47
"4202",47290,"Aquitaine",47
"4203",47360,"Aquitaine",47
"4204",47220,"Aquitaine",47
"4205",47150,"Aquitaine",47
"4206",47410,"Aquitaine",47
"4207",47430,"Aquitaine",47
"4208",47310,"Aquitaine",47
"4209",47170,"Aquitaine",47
"4210",47370,"Aquitaine",47
"4211",47370,"Aquitaine",47
"4212",47400,"Aquitaine",47
"4213",47400,"Aquitaine",47
"4214",47230,"Aquitaine",47
"4215",48170,"Languedoc",48
"4216",48500,"Languedoc",48
"4217",48000,"Languedoc",48
"4218",48310,"Languedoc",48
"4219",48500,"Languedoc",48
"4220",48190,"Languedoc",48
"4221",48250,"Languedoc",48
"4222",48400,"Languedoc",48
"4223",48310,"Languedoc",48
"4224",48100,"Languedoc",48
"4225",48700,"Languedoc",48
"4226",48210,"Languedoc",48
"4227",48140,"Languedoc",48
"4228",48150,"Languedoc",48
"4229",48100,"Languedoc",48
"4230",48170,"Languedoc",48
"4231",48260,"Languedoc",48
"4232",48300,"Languedoc",48
"4233",48100,"Languedoc",48
"4234",48000,"Languedoc",48
"4235",48300,"Languedoc",48
"4236",48110,"Languedoc",48
"4237",48220,"Languedoc",48
"4238",48100,"Languedoc",48
"4239",48700,"Languedoc",48
"4240",48400,"Languedoc",48
"4241",48240,"Languedoc",48
"4242",48100,"Languedoc",48
"4243",48110,"Languedoc",48
"4244",48210,"Languedoc",48
"4245",48330,"Languedoc",48
"4246",48170,"Languedoc",48
"4247",48160,"Languedoc",48
"4248",48370,"Languedoc",48
"4249",48400,"Languedoc",48
"4250",48100,"Languedoc",48
"4251",48600,"Languedoc",48
"4252",48150,"Languedoc",48
"4253",48230,"Languedoc",48
"4254",48210,"Languedoc",48
"4255",48700,"Languedoc",48
"4256",49320,"Pays_de_la_Loire",49
"4257",49700,"Pays_de_la_Loire",49
"4258",49260,"Pays_de_la_Loire",49
"4259",49260,"Pays_de_la_Loire",49
"4260",49540,"Pays_de_la_Loire",49
"4261",49150,"Pays_de_la_Loire",49
"4262",40190,"Aquitaine",40
"4263",40370,"Aquitaine",40
"4264",40180,"Aquitaine",40
"4265",40120,"Aquitaine",40
"4266",40320,"Aquitaine",40
"4267",40390,"Aquitaine",40
"4268",40270,"Aquitaine",40
"4269",40460,"Aquitaine",40
"4270",40700,"Aquitaine",40
"4271",40180,"Aquitaine",40
"4272",40150,"Aquitaine",40
"4273",40320,"Aquitaine",40
"4274",40300,"Aquitaine",40
"4275",40430,"Aquitaine",40
"4276",40180,"Aquitaine",40
"4277",40560,"Aquitaine",40
"4278",40240,"Aquitaine",40
"4279",41100,"Centre",41
"4280",41170,"Centre",41
"4281",41240,"Centre",41
"4282",41270,"Centre",41
"4283",41270,"Centre",41
"4284",41370,"Centre",41
"4285",41120,"Centre",41
"4286",41190,"Centre",41
"4287",41270,"Centre",41
"4288",41260,"Centre",41
"4289",41270,"Centre",41
"4290",41700,"Centre",41
"4291",41700,"Centre",41
"4292",41700,"Centre",41
"4293",41230,"Centre",41
"4294",41220,"Centre",41
"4295",41160,"Centre",41
"4296",41270,"Centre",41
"4297",41100,"Centre",41
"4298",41220,"Centre",41
"4299",41360,"Centre",41
"4300",41160,"Centre",41
"4301",67250,"Alsace",67
"4302",67440,"Alsace",67
"4303",67370,"Alsace",67
"4304",67320,"Alsace",67
"4305",68960,"Alsace",68
"4306",68420,"Alsace",68
"4307",68130,"Alsace",68
"4308",68600,"Alsace",68
"4309",68490,"Alsace",68
"4310",68890,"Alsace",68
"4311",68120,"Alsace",68
"4312",68400,"Alsace",68
"4313",68500,"Alsace",68
"4314",68740,"Alsace",68
"4315",68740,"Alsace",68
"4316",68520,"Alsace",68
"4317",68780,"Alsace",68
"4318",68140,"Alsace",68
"4319",68440,"Alsace",68
"4320",68210,"Alsace",68
"4321",68121,"Alsace",68
"4322",68800,"Alsace",68
"4323",68220,"Alsace",68
"4324",68480,"Alsace",68
"4325",68600,"Alsace",68
"4326",69610,"Rhone_Alpes",69
"4327",69430,"Rhone_Alpes",69
"4328",69790,"Rhone_Alpes",69
"4329",69690,"Rhone_Alpes",69
"4330",69770,"Rhone_Alpes",69
"4331",69590,"Rhone_Alpes",69
"4332",69380,"Rhone_Alpes",69
"4333",69640,"Rhone_Alpes",69
"4334",69850,"Rhone_Alpes",69
"4335",69270,"Rhone_Alpes",69
"4336",69620,"Rhone_Alpes",69
"4337",69700,"Rhone_Alpes",69
"4338",69700,"Rhone_Alpes",69
"4339",69420,"Rhone_Alpes",69
"4340",69170,"Rhone_Alpes",69
"4341",69620,"Rhone_Alpes",69
"4342",69620,"Rhone_Alpes",69
"4343",69860,"Rhone_Alpes",69
"4344",69640,"Rhone_Alpes",69
"4345",69480,"Rhone_Alpes",69
"4346",69600,"Rhone_Alpes",69
"4347",69440,"Rhone_Alpes",69
"4348",69640,"Rhone_Alpes",69
"4349",69210,"Rhone_Alpes",69
"4350",69510,"Rhone_Alpes",69
"4351",69610,"Rhone_Alpes",69
"4352",69170,"Rhone_Alpes",69
"4353",69790,"Rhone_Alpes",69
"4354",69460,"Rhone_Alpes",69
"4355",69550,"Rhone_Alpes",69
"4356",69220,"Rhone_Alpes",69
"4357",69440,"Rhone_Alpes",69
"4358",69700,"Rhone_Alpes",69
"4359",69620,"Rhone_Alpes",69
"4360",69620,"Rhone_Alpes",69
"4361",69240,"Rhone_Alpes",69
"4362",69670,"Rhone_Alpes",69
"4363",69430,"Rhone_Alpes",69
"4364",69770,"Rhone_Alpes",69
"4365",69360,"Rhone_Alpes",69
"4366",69320,"Rhone_Alpes",69
"4367",69740,"Rhone_Alpes",69
"4368",69720,"Rhone_Alpes",69
"4369",69780,"Rhone_Alpes",69
"4370",69002,"Rhone_Alpes",69
"4371",69004,"Rhone_Alpes",69
"4372",69008,"Rhone_Alpes",69
"4373",70180,"Franche_Comte",70
"4374",70320,"Franche_Comte",70
"4375",70800,"Franche_Comte",70
"4376",80620,"Picardie",80
"4377",80140,"Picardie",80
"4378",80290,"Picardie",80
"4379",80110,"Picardie",80
"4380",80220,"Picardie",80
"4381",80290,"Picardie",80
"4382",80800,"Picardie",80
"4383",80600,"Picardie",80
"4384",80320,"Picardie",80
"4385",80240,"Picardie",80
"4386",80190,"Picardie",80
"4387",80240,"Picardie",80
"4388",80240,"Picardie",80
"4389",80270,"Picardie",80
"4390",80640,"Picardie",80
"4391",80640,"Picardie",80
"4392",80640,"Picardie",80
"4393",80430,"Picardie",80
"4394",80500,"Picardie",80
"4395",80430,"Picardie",80
"4396",80430,"Picardie",80
"4397",80800,"Picardie",80
"4398",80230,"Picardie",80
"4399",80190,"Picardie",80
"4400",80700,"Picardie",80
"4401",16380,"Poitou_Charente",16
"4402",16380,"Poitou_Charente",16
"4403",16270,"Poitou_Charente",16
"4404",16140,"Poitou_Charente",16
"4405",16310,"Poitou_Charente",16
"4406",8090,"Champagne",8
"4407",8300,"Champagne",8
"4408",8160,"Champagne",8
"4409",8300,"Champagne",8
"4410",8400,"Champagne",8
"4411",8130,"Champagne",8
"4412",8220,"Champagne",8
"4413",8230,"Champagne",8
"4414",8460,"Champagne",8
"4415",8460,"Champagne",8
"4416",5300,"PACA",5
"4417",5400,"PACA",5
"4418",5110,"PACA",5
"4419",5700,"PACA",5
"4420",5130,"PACA",5
"4421",5800,"PACA",5
"4422",6310,"PACA",6
"4423",6450,"PACA",6
"4424",6390,"PACA",6
"4425",6450,"PACA",6
"4426",6510,"PACA",6
"4427",6670,"PACA",6
"4428",6500,"PACA",6
"4429",6620,"PACA",6
"4430",6390,"PACA",6
"4431",6390,"PACA",6
"4432",6360,"PACA",6
"4433",6950,"PACA",6
"4434",6510,"PACA",6
"4435",6500,"PACA",6
"4436",6210,"PACA",6
"4437",6370,"PACA",6
"4438",6100,"PACA",6
"4439",6830,"PACA",6
"4440",6550,"PACA",6
"4441",6420,"PACA",6
"4442",6850,"PACA",6
"4443",6660,"PACA",6
"4444",6540,"PACA",6
"4445",6750,"PACA",6
"4446",6910,"PACA",6
"4447",6590,"PACA",6
"4448",6220,"PACA",6
"4449",7400,"Rhone_Alpes",7
"4450",7330,"Rhone_Alpes",7
"4451",7190,"Rhone_Alpes",7
"4452",7460,"Rhone_Alpes",7
"4453",7580,"Rhone_Alpes",7
"4454",7150,"Rhone_Alpes",7
"4455",7340,"Rhone_Alpes",7
"4456",7410,"Rhone_Alpes",7
"4457",7240,"Rhone_Alpes",7
"4458",7340,"Rhone_Alpes",7
"4459",7440,"Rhone_Alpes",7
"4460",7230,"Rhone_Alpes",7
"4461",7130,"Rhone_Alpes",7
"4462",7380,"Rhone_Alpes",7
"4463",7630,"Rhone_Alpes",7
"4464",7170,"Rhone_Alpes",7
"4465",7270,"Rhone_Alpes",7
"4466",7800,"Rhone_Alpes",7
"4467",7530,"Rhone_Alpes",7
"4468",7150,"Rhone_Alpes",7
"4469",48250,"Languedoc",48
"4470",7140,"Rhone_Alpes",7
"4471",7190,"Rhone_Alpes",7
"4472",7690,"Rhone_Alpes",7
"4473",7590,"Rhone_Alpes",7
"4474",7300,"Rhone_Alpes",7
"4475",7250,"Rhone_Alpes",7
"4476",7290,"Rhone_Alpes",7
"4477",7400,"Rhone_Alpes",7
"4478",7320,"Rhone_Alpes",7
"4479",7110,"Rhone_Alpes",7
"4480",7100,"Rhone_Alpes",7
"4481",7800,"Rhone_Alpes",7
"4482",7120,"Rhone_Alpes",7
"4483",7240,"Rhone_Alpes",7
"4484",7160,"Rhone_Alpes",7
"4485",7270,"Rhone_Alpes",7
"4486",7160,"Rhone_Alpes",7
"4487",7310,"Rhone_Alpes",7
"4488",7190,"Rhone_Alpes",7
"4489",7410,"Rhone_Alpes",7
"4490",7360,"Rhone_Alpes",7
"4491",7800,"Rhone_Alpes",7
"4492",7300,"Rhone_Alpes",7
"4493",7580,"Rhone_Alpes",7
"4494",7290,"Rhone_Alpes",7
"4495",7200,"Rhone_Alpes",7
"4496",7240,"Rhone_Alpes",7
"4497",7690,"Rhone_Alpes",7
"4498",7210,"Rhone_Alpes",7
"4499",7800,"Rhone_Alpes",7
"4500",14100,"Normandie",14
"4501",23000,"Limousin",23
"4502",23800,"Limousin",23
"4503",23340,"Limousin",23
"4504",23380,"Limousin",23
"4505",23240,"Limousin",23
"4506",23800,"Limousin",23
"4507",23600,"Limousin",23
"4508",23700,"Limousin",23
"4509",23170,"Limousin",23
"4510",23700,"Limousin",23
"4511",23150,"Limousin",23
"4512",23600,"Limousin",23
"4513",23210,"Limousin",23
"4514",23400,"Limousin",23
"4515",23320,"Limousin",23
"4516",23220,"Limousin",23
"4517",23130,"Limousin",23
"4518",23300,"Limousin",23
"4519",23200,"Limousin",23
"4520",23400,"Limousin",23
"4521",23480,"Limousin",23
"4522",23000,"Limousin",23
"4523",23000,"Limousin",23
"4524",23500,"Limousin",23
"4525",23500,"Limousin",23
"4526",23160,"Limousin",23
"4527",23000,"Limousin",23
"4528",23300,"Limousin",23
"4529",23430,"Limousin",23
"4530",23260,"Limousin",23
"4531",23200,"Limousin",23
"4532",23200,"Limousin",23
"4533",23100,"Limousin",23
"4534",23260,"Limousin",23
"4535",23000,"Limousin",23
"4536",23350,"Limousin",23
"4537",23230,"Limousin",23
"4538",23300,"Limousin",23
"4539",24460,"Aquitaine",24
"4540",24210,"Aquitaine",24
"4541",24420,"Aquitaine",24
"4542",24210,"Aquitaine",24
"4543",24150,"Aquitaine",24
"4544",24400,"Aquitaine",24
"4545",24120,"Aquitaine",24
"4546",24140,"Aquitaine",24
"4547",24220,"Aquitaine",24
"4548",24550,"Aquitaine",24
"4549",24540,"Aquitaine",24
"4550",24330,"Aquitaine",24
"4551",24330,"Aquitaine",24
"4552",24750,"Aquitaine",24
"4553",24300,"Aquitaine",24
"4554",24210,"Aquitaine",24
"4555",24480,"Aquitaine",24
"4556",24480,"Aquitaine",24
"4557",24350,"Aquitaine",24
"4558",24360,"Aquitaine",24
"4559",24370,"Aquitaine",24
"4560",24550,"Aquitaine",24
"4561",24140,"Aquitaine",24
"4562",24530,"Aquitaine",24
"4563",24320,"Aquitaine",24
"4564",24340,"Aquitaine",24
"4565",24470,"Aquitaine",24
"4566",24190,"Aquitaine",24
"4567",24320,"Aquitaine",24
"4568",24530,"Aquitaine",24
"4569",24350,"Aquitaine",24
"4570",24320,"Aquitaine",24
"4571",24120,"Aquitaine",24
"4572",24160,"Aquitaine",24
"4573",24120,"Aquitaine",24
"4574",24300,"Aquitaine",24
"4575",24320,"Aquitaine",24
"4576",24100,"Aquitaine",24
"4577",24640,"Aquitaine",24
"4578",24250,"Aquitaine",24
"4579",24140,"Aquitaine",24
"4580",24330,"Aquitaine",24
"4581",24190,"Aquitaine",24
"4582",24270,"Aquitaine",24
"4583",24380,"Aquitaine",24
"4584",24420,"Aquitaine",24
"4585",24700,"Aquitaine",24
"4586",24560,"Aquitaine",24
"4587",24800,"Aquitaine",24
"4588",24560,"Aquitaine",24
"4589",17500,"Poitou_Charente",17
"4590",17520,"Poitou_Charente",17
"4591",17430,"Poitou_Charente",17
"4592",17700,"Poitou_Charente",17
"4593",17137,"Poitou_Charente",17
"4594",17500,"Poitou_Charente",17
"4595",17270,"Poitou_Charente",17
"4596",17120,"Poitou_Charente",17
"4597",17210,"Poitou_Charente",17
"4598",17810,"Poitou_Charente",17
"4599",17400,"Poitou_Charente",17
"4600",17350,"Poitou_Charente",17
"4601",28200,"Centre",28
"4602",28300,"Centre",28
"4603",28150,"Centre",28
"4604",28800,"Centre",28
"4605",28800,"Centre",28
"4606",28310,"Centre",28
"4607",28340,"Centre",28
"4608",28340,"Centre",28
"4609",28700,"Centre",28
"4610",28220,"Centre",28
"4611",28260,"Centre",28
"4612",28270,"Centre",28
"4613",28300,"Centre",28
"4614",28240,"Centre",28
"4615",28190,"Centre",28
"4616",28270,"Centre",28
"4617",28410,"Centre",28
"4618",28170,"Centre",28
"4619",28310,"Centre",28
"4620",28500,"Centre",28
"4621",28210,"Centre",28
"4622",28630,"Centre",28
"4623",28140,"Centre",28
"4624",28150,"Centre",28
"4625",28170,"Centre",28
"4626",28160,"Centre",28
"4627",28480,"Centre",28
"4628",28150,"Centre",28
"4629",28210,"Centre",28
"4630",29300,"Bretagne",29
"4631",29380,"Bretagne",29
"4632",29820,"Bretagne",29
"4633",29190,"Bretagne",29
"4634",29270,"Bretagne",29
"4635",29150,"Bretagne",29
"4636",29770,"Bretagne",29
"4637",29270,"Bretagne",29
"4638",29233,"Bretagne",29
"4639",29410,"Bretagne",29
"4640",29900,"Bretagne",29
"4641",29150,"Bretagne",29
"4642",29510,"Bretagne",29
"4643",29170,"Bretagne",29
"4644",29950,"Bretagne",29
"4645",29650,"Bretagne",29
"4646",29710,"Bretagne",29
"4647",29290,"Bretagne",29
"4648",29880,"Bretagne",29
"4649",29460,"Bretagne",29
"4650",29100,"Bretagne",29
"4651",29270,"Bretagne",29
"4652",29860,"Bretagne",29
"4653",29810,"Bretagne",29
"4654",29870,"Bretagne",29
"4655",29510,"Bretagne",29
"4656",29840,"Bretagne",29
"4657",29640,"Bretagne",29
"4658",29290,"Bretagne",29
"4659",29390,"Bretagne",29
"4660",29400,"Bretagne",29
"4661",29750,"Bretagne",29
"4662",29530,"Bretagne",29
"4663",29790,"Bretagne",29
"4664",29350,"Bretagne",29
"4665",29350,"Bretagne",29
"4666",29710,"Bretagne",29
"4667",29740,"Bretagne",29
"4668",29260,"Bretagne",29
"4669",29620,"Bretagne",29
"4670",29430,"Bretagne",29
"4671",29217,"Bretagne",29
"4672",29780,"Bretagne",29
"4673",29830,"Bretagne",29
"4674",29420,"Bretagne",29
"4675",29840,"Bretagne",29
"4676",29300,"Bretagne",29
"4677",29300,"Bretagne",29
"4678",29570,"Bretagne",29
"4679",29600,"Bretagne",29
"4680",29830,"Bretagne",29
"4681",29290,"Bretagne",29
"4682",29400,"Bretagne",29
"4683",29590,"Bretagne",29
"4684",29400,"Bretagne",29
"4685",29520,"Bretagne",29
"4686",29250,"Bretagne",29
"4687",29250,"Bretagne",29
"4688",29540,"Bretagne",29
"4689",29217,"Bretagne",29
"4690",29560,"Bretagne",29
"4691",29590,"Bretagne",29
"4692",30350,"Languedoc",30
"4693",30220,"Languedoc",30
"4694",30470,"Languedoc",30
"4695",30390,"Languedoc",30
"4696",30120,"Languedoc",30
"4697",30190,"Languedoc",30
"4698",30120,"Languedoc",30
"4699",30320,"Languedoc",30
"4700",30450,"Languedoc",30
"4701",41270,"Centre",41
"4702",41800,"Centre",41
"4703",41370,"Centre",41
"4704",41320,"Centre",41
"4705",41230,"Centre",41
"4706",41100,"Centre",41
"4707",41320,"Centre",41
"4708",41100,"Centre",41
"4709",41140,"Centre",41
"4710",41150,"Centre",41
"4711",41800,"Centre",41
"4712",41250,"Centre",41
"4713",41400,"Centre",41
"4714",41210,"Centre",41
"4715",41800,"Centre",41
"4716",41500,"Centre",41
"4717",41140,"Centre",41
"4718",41170,"Centre",41
"4719",41120,"Centre",41
"4720",41160,"Centre",41
"4721",41240,"Centre",41
"4722",41100,"Centre",41
"4723",41270,"Centre",41
"4724",41190,"Centre",41
"4725",41290,"Centre",41
"4726",41150,"Centre",41
"4727",41200,"Centre",41
"4728",41310,"Centre",41
"4729",41800,"Centre",41
"4730",41320,"Centre",41
"4731",41170,"Centre",41
"4732",41140,"Centre",41
"4733",41210,"Centre",41
"4734",41300,"Centre",41
"4735",41130,"Centre",41
"4736",41800,"Centre",41
"4737",41250,"Centre",41
"4738",41400,"Centre",41
"4739",41230,"Centre",41
"4740",41310,"Centre",41
"4741",41800,"Centre",41
"4742",41330,"Centre",41
"4743",41600,"Centre",41
"4744",41600,"Centre",41
"4745",42130,"Rhone_Alpes",42
"4746",42210,"Rhone_Alpes",42
"4747",42800,"Rhone_Alpes",42
"4748",42600,"Rhone_Alpes",42
"4749",42380,"Rhone_Alpes",42
"4750",42114,"Rhone_Alpes",42
"4751",42410,"Rhone_Alpes",42
"4752",42700,"Rhone_Alpes",42
"4753",42460,"Rhone_Alpes",42
"4754",42130,"Rhone_Alpes",42
"4755",42152,"Rhone_Alpes",42
"4756",42110,"Rhone_Alpes",42
"4757",42430,"Rhone_Alpes",42
"4758",42155,"Rhone_Alpes",42
"4759",42600,"Rhone_Alpes",42
"4760",42750,"Rhone_Alpes",42
"4761",42560,"Rhone_Alpes",42
"4762",42380,"Rhone_Alpes",42
"4763",42380,"Rhone_Alpes",42
"4764",42360,"Rhone_Alpes",42
"4765",42210,"Rhone_Alpes",42
"4766",42720,"Rhone_Alpes",42
"4767",42640,"Rhone_Alpes",42
"4768",42260,"Rhone_Alpes",42
"4769",42120,"Rhone_Alpes",42
"4770",42260,"Rhone_Alpes",42
"4771",42630,"Rhone_Alpes",42
"4772",42600,"Rhone_Alpes",42
"4773",42150,"Rhone_Alpes",42
"4774",42800,"Rhone_Alpes",42
"4775",42230,"Rhone_Alpes",42
"4776",42370,"Rhone_Alpes",42
"4777",42440,"Rhone_Alpes",42
"4778",42540,"Rhone_Alpes",42
"4779",42155,"Rhone_Alpes",42
"4780",42110,"Rhone_Alpes",42
"4781",42800,"Rhone_Alpes",42
"4782",42140,"Rhone_Alpes",42
"4783",42310,"Rhone_Alpes",42
"4784",43490,"Auvergne",43
"4785",43500,"Auvergne",43
"4786",43200,"Auvergne",43
"4787",43350,"Auvergne",43
"4788",43270,"Auvergne",43
"4789",43770,"Auvergne",43
"4790",43160,"Auvergne",43
"4791",43380,"Auvergne",43
